date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source
2016-01-10,105.9,1,18,21,1998,西南,海淀区,haidian,美丽园,62381,6608370,241,0,39.947292346568176,116.29114203257602,63598,realistic_mock
2016-01-17,99.9,1,18,25,2008,东南,海淀区,shangdi,万柳书院,58672,5859696,1403,0,39.975595992846294,116.29784507453,60611,realistic_mock
2016-01-19,53.2,3,11,12,2015,东南,海淀区,zhongguancun,华清嘉园,74161,3947895,100,0,39.9309901716457,116.28535714367177,82322,realistic_mock
2016-01-19,69.1,2,19,30,2012,东西,海淀区,shangdi,世纪城,82251,5680012,100,0,39.921322109617854,116.29320048237979,78136,realistic_mock
2016-01-20,49.3,2,10,31,2005,东西,海淀区,shangdi,涧桥泊屋,57861,2849797,661,0,39.937682082193135,116.28427277506509,54426,realistic_mock
2016-01-21,59.8,1,26,27,2018,北,海淀区,shangdi,美丽园,71192,4259861,179,0,39.95269239705715,116.27925392179674,65154,realistic_mock
2016-01-22,61.6,2,19,29,2012,东西,海淀区,shoujingmao,紫金庄园,61971,3818494,100,0,39.94488126257897,116.2971776357305,70369,realistic_mock
2016-01-23,108.8,3,5,23,2018,东西,海淀区,wudaokou,上地西里,69302,7537450,100,0,39.939499244573426,116.30593755455239,71075,realistic_mock
2016-01-23,89.4,1,15,20,2008,北,海淀区,xierqi,博雅西园,74985,6700457,473,0,39.966062603093455,116.30373428874499,67768,realistic_mock
2016-01-24,87.7,2,1,27,2008,南,海淀区,shangdi,曙光花园,56011,4912848,261,0,39.94523214671991,116.29708009583666,62722,realistic_mock
2016-01-30,80.7,3,7,9,1998,南,海淀区,wudaokou,万柳书院,70676,5704756,100,0,39.951118321439964,116.29674405086156,67121,realistic_mock
2016-01-30,90.5,2,7,16,2002,南,海淀区,shangdi,上地西里,71600,6483258,154,0,39.934590054411544,116.2705473771178,73538,realistic_mock
2016-02-01,96.7,2,20,21,2020,南北,海淀区,haidian,橡树湾,71339,6899682,106,0,39.931565259313224,116.28448534143932,67149,realistic_mock
2016-02-02,141.0,2,19,20,2008,东西,海淀区,haidian,万城华府,72056,10163146,100,0,39.92410045613194,116.26579894702519,72485,realistic_mock
2016-02-07,102.0,2,18,19,2012,南北,海淀区,xierqi,万柳书院,66772,6810468,141,0,39.96680288522241,116.27829758191172,65540,realistic_mock
2016-02-09,85.2,3,12,21,2008,南北,海淀区,shangdi,世纪城,66597,5673246,905,0,39.94078998626102,116.30165049618584,69023,realistic_mock
2016-02-09,136.0,3,6,22,2002,东西,海淀区,haidian,上地西里,74454,10122211,1055,0,39.96432461057696,116.26837607322028,78632,realistic_mock
2016-02-09,62.2,4,26,27,2012,西南,海淀区,shangdi,世纪城,71440,4446023,117,0,39.9377416804425,116.28562814884857,72508,realistic_mock
2016-02-12,69.3,4,15,20,2015,北,海淀区,wudaokou,华清嘉园,83001,5749244,127,0,39.92485218474993,116.28940933839085,79463,realistic_mock
2016-02-14,77.0,3,27,28,2018,东西,海淀区,xierqi,华清嘉园,77759,5991252,377,0,39.92665283651591,116.29095490032854,80767,realistic_mock
2016-02-16,77.3,2,22,23,2015,南北,海淀区,haidian,华清嘉园,70735,5467149,1714,0,39.94488414961805,116.29523190443021,72641,realistic_mock
2016-02-17,68.8,2,24,25,2012,西南,海淀区,xierqi,华清嘉园,70559,4851443,190,0,39.95039299999451,116.28376981423288,64880,realistic_mock
2016-02-19,97.1,3,19,20,2018,东南,海淀区,zhongguancun,紫金庄园,79009,7673022,100,0,39.97280928397462,116.26169980425126,83899,realistic_mock
2016-02-22,83.8,4,7,23,2005,南,海淀区,haidian,世纪城,77395,6486945,975,0,39.93489358656543,116.2846579172455,77808,realistic_mock
2016-02-23,95.2,4,15,30,2002,东西,海淀区,wudaokou,美丽园,81936,7799597,462,0,39.96553333100843,116.28196114084282,77945,realistic_mock
2016-02-24,40.0,1,2,15,1998,北,海淀区,xierqi,上地东里,54808,2192346,221,0,39.93483236442434,116.2949025149657,56736,realistic_mock
2016-02-26,56.1,3,22,25,2002,西南,海淀区,haidian,世纪城,70778,3971646,100,0,39.93185835323547,116.26083109370354,67860,realistic_mock
2016-03-07,126.3,2,12,15,2008,东西,海淀区,wudaokou,紫金庄园,65369,8255615,100,0,39.929008030749806,116.25349186620782,63437,realistic_mock
2016-03-14,40.0,1,22,23,1998,西南,海淀区,haidian,华清嘉园,67953,2718132,219,0,39.967734702575456,116.25848301325298,69695,realistic_mock
2016-03-19,109.5,2,22,23,2018,南北,海淀区,zhongguancun,当代城市家园,68974,7550953,100,0,39.94341734605036,116.28927133614066,73944,realistic_mock
2016-03-22,111.6,2,27,28,2012,南北,海淀区,wudaokou,上地东里,74957,8368753,173,0,39.949455505639186,116.26142113370162,85411,realistic_mock
2016-03-24,84.0,3,4,12,1998,南北,海淀区,shangdi,上地东里,68422,5747141,673,0,39.926352395334355,116.26332215438222,74856,realistic_mock
2016-03-29,91.6,2,17,23,2020,东西,海淀区,shangdi,博雅西园,79651,7297895,1269,0,39.92063156277859,116.30942245256128,85050,realistic_mock
2016-03-29,73.9,2,18,19,1998,南北,海淀区,zhongguancun,橡树湾,66119,4886833,401,0,39.97161723588888,116.30902151150504,50616,realistic_mock
2016-04-04,109.2,3,17,18,2020,南北,海淀区,zhongguancun,华清嘉园,83599,9133223,404,0,39.93502770911634,116.28539225085363,83542,realistic_mock
2016-04-08,40.0,2,13,16,2012,东南,海淀区,shangdi,万柳书院,78008,3120336,448,0,39.957996135040254,116.25596977357084,73279,realistic_mock
2016-04-08,59.4,1,13,14,2018,南北,海淀区,zhongguancun,观山园,58062,3446753,331,0,39.95886933828947,116.26257207743701,61198,realistic_mock
2016-04-11,102.4,3,21,22,2002,南,海淀区,shangdi,橡树湾,64850,6641852,245,0,39.94002251666834,116.25857200907532,62437,realistic_mock
2016-04-15,84.3,4,5,22,2002,南北,海淀区,haidian,上地东里,71212,6006308,196,0,39.95796271272492,116.29223142549806,76039,realistic_mock
2016-04-17,118.1,3,10,30,2012,南北,海淀区,shoujingmao,郦城,75540,8919525,772,0,39.94078815722472,116.30838272097085,73085,realistic_mock
2016-04-21,57.2,2,3,31,1998,北,海淀区,zhongguancun,当代城市家园,75616,4324940,100,0,39.92491812665561,116.27589693104234,75134,realistic_mock
2016-04-24,77.6,3,6,8,2018,西南,海淀区,xierqi,上地东里,74631,5789060,233,0,39.9225481945554,116.2910775716559,72754,realistic_mock
2016-04-25,40.0,2,22,23,1998,南北,海淀区,zhongguancun,当代城市家园,71053,2842135,279,0,39.92406778374969,116.2934148420264,71206,realistic_mock
2016-04-25,101.3,2,26,27,2008,西南,海淀区,zhongguancun,华清嘉园,66061,6693313,100,0,39.92186341256211,116.28325087532693,72745,realistic_mock
2016-04-26,118.8,4,21,22,2020,南,海淀区,shoujingmao,上地东里,77451,9200936,134,0,39.93288676395889,116.28542419554168,80234,realistic_mock
2016-04-28,107.1,3,5,28,2005,东西,海淀区,haidian,美丽园,68625,7350270,116,0,39.97900490691599,116.26823325407825,70520,realistic_mock
2016-04-29,132.6,3,3,10,2012,西南,海淀区,shangdi,曙光花园,68374,9064137,649,0,39.96296892673254,116.2622543172342,65948,realistic_mock
2016-04-30,106.2,1,26,27,2002,南,海淀区,wudaokou,曙光花园,66004,7012375,202,0,39.962011203260715,116.30491960421593,70805,realistic_mock
2016-05-02,101.3,2,23,27,2005,东西,海淀区,xierqi,当代城市家园,82645,8373997,100,0,39.941332121913824,116.30398649007356,80870,realistic_mock
2016-05-04,90.8,2,22,23,2008,北,海淀区,zhongguancun,万城华府,79910,7254421,395,0,39.960458228384546,116.28194887155357,68440,realistic_mock
2016-05-04,40.5,3,18,19,2002,东西,海淀区,shangdi,华清嘉园,73617,2980869,332,0,39.97135855162371,116.30367348017265,80168,realistic_mock
2016-05-12,54.0,2,15,24,2008,南北,海淀区,shangdi,世纪城,72787,3933222,321,0,39.95852802771765,116.27487901066772,76940,realistic_mock
2016-05-12,65.5,1,8,18,2002,南北,海淀区,xierqi,橡树湾,73440,4810940,1027,0,39.945040875218254,116.30777174005115,67569,realistic_mock
2016-05-12,145.5,4,23,29,1998,南,海淀区,xierqi,上地东里,75485,10984628,248,0,39.945700543419406,116.28188389841978,84962,realistic_mock
2016-05-17,95.6,3,21,22,2015,西南,海淀区,zhongguancun,万城华府,78563,7513184,237,0,39.92434258359165,116.30724789849427,79885,realistic_mock
2016-05-21,88.6,2,9,21,2002,西南,海淀区,wudaokou,涧桥泊屋,75525,6689669,518,0,39.93281340448974,116.25080028269007,72661,realistic_mock
2016-05-22,65.5,2,15,16,2012,南北,海淀区,shangdi,曙光花园,76259,4996422,100,0,39.935352973162686,116.26180870496762,76389,realistic_mock
2016-05-23,99.2,1,13,16,2008,南,海淀区,wudaokou,紫金庄园,79685,7906882,100,0,39.959877637394996,116.25266847590466,86713,realistic_mock
2016-05-26,88.5,3,10,13,2015,南,海淀区,zhongguancun,曙光花园,74265,6571174,168,0,39.97822922543823,116.28498970268602,74263,realistic_mock
2016-05-27,86.6,3,1,31,2002,西南,海淀区,zhongguancun,世纪城,65083,5636690,109,0,39.92563239740488,116.26097195982643,66002,realistic_mock
2016-06-05,116.3,2,16,17,1998,南,海淀区,shoujingmao,万城华府,72075,8380503,1097,0,39.94351363525616,116.274171944349,73991,realistic_mock
2016-06-06,134.1,2,7,23,1998,西南,海淀区,xierqi,紫金庄园,68795,9224545,471,0,39.96678566331675,116.264342156589,65712,realistic_mock
2016-06-07,54.0,3,6,7,2002,南北,海淀区,haidian,上地东里,69547,3758323,100,0,39.96533646281011,116.25985659395414,67853,realistic_mock
2016-06-09,109.1,3,4,22,1998,东西,海淀区,xierqi,涧桥泊屋,79641,8690252,101,0,39.93434855272607,116.28073802081323,84800,realistic_mock
2016-06-12,56.3,2,24,25,2018,东西,海淀区,zhongguancun,万柳书院,79881,4493910,1517,0,39.93421600095031,116.27132016896131,75538,realistic_mock
2016-06-12,76.8,2,7,16,2018,东西,海淀区,wudaokou,紫金庄园,68022,5225292,108,0,39.954515779343055,116.26770988471792,65711,realistic_mock
2016-06-17,142.3,4,14,15,2015,东西,海淀区,shangdi,万城华府,84425,12016586,219,0,39.94366064859401,116.30918922407578,83441,realistic_mock
2016-06-19,97.8,2,17,30,2020,东南,海淀区,shoujingmao,郦城,64418,6301107,100,0,39.96316936701557,116.26681591801047,65971,realistic_mock
2016-06-19,83.1,3,13,14,2020,西南,海淀区,haidian,美丽园,69187,5748931,173,0,39.945718870446726,116.29945217469374,66091,realistic_mock
2016-06-20,109.4,1,3,22,2002,北,海淀区,shoujingmao,当代城市家园,61767,6755498,433,0,39.956484226861946,116.2564889758808,64383,realistic_mock
2016-06-23,61.4,3,2,23,2002,西南,海淀区,zhongguancun,当代城市家园,65805,4042226,849,0,39.92309001796793,116.28329657335507,66863,realistic_mock
2016-06-24,40.0,2,22,25,2020,北,海淀区,shangdi,美丽园,70026,2801076,1324,0,39.95114193680777,116.29065253604753,75294,realistic_mock
2016-06-25,117.2,2,1,9,2005,北,海淀区,haidian,涧桥泊屋,82364,9650004,936,0,39.95234049425362,116.25189813703278,83384,realistic_mock
2016-06-25,84.3,2,23,26,2018,南,海淀区,haidian,博雅西园,72501,6110838,100,0,39.959196293949965,116.25322183127636,68264,realistic_mock
2016-06-30,121.4,3,16,17,1998,东西,海淀区,shangdi,上地西里,76499,9286917,100,0,39.96316861359059,116.30715515887904,74534,realistic_mock
2016-07-01,99.0,1,19,20,2008,南,海淀区,shangdi,涧桥泊屋,68072,6739822,100,0,39.971189108598146,116.29290011813386,66215,realistic_mock
2016-07-03,98.3,3,11,24,2002,南,海淀区,haidian,博雅西园,74551,7329678,194,0,39.96674625124032,116.29348735807173,76001,realistic_mock
2016-07-09,135.6,1,18,19,2002,西南,海淀区,xierqi,郦城,74871,10151259,139,0,39.94166825102634,116.2873615945572,75220,realistic_mock
2016-07-09,121.1,4,6,28,2020,南,海淀区,xierqi,世纪城,77777,9417471,100,0,39.968307152525284,116.30100796408111,80515,realistic_mock
2016-07-15,68.8,2,17,31,2020,北,海淀区,haidian,上地西里,77642,5345488,100,0,39.93636062314367,116.2614452597846,74101,realistic_mock
2016-07-15,110.2,2,13,14,2008,南,海淀区,haidian,郦城,65136,7178568,100,0,39.92043046630103,116.26087878488909,64026,realistic_mock
2016-07-16,54.9,2,20,21,1998,南北,海淀区,haidian,万城华府,76701,4212835,212,0,39.92581352966985,116.2641540520019,74890,realistic_mock
2016-07-17,98.3,2,19,20,1998,东南,海淀区,xierqi,郦城,76899,7560927,370,0,39.9523904654781,116.26218367348409,79019,realistic_mock
2016-07-19,79.1,1,11,12,2018,北,海淀区,shoujingmao,上地东里,64295,5085203,303,0,39.97241711172423,116.30973413402944,70680,realistic_mock
2016-07-26,80.7,2,11,29,2015,北,海淀区,shoujingmao,美丽园,68440,5520740,501,0,39.95740470388018,116.30823328024371,68437,realistic_mock
2016-07-26,74.2,3,4,17,2002,西南,海淀区,zhongguancun,当代城市家园,72163,5355062,748,0,39.93238453206152,116.29264963520609,69395,realistic_mock
2016-07-28,64.5,4,15,28,2015,南北,海淀区,shoujingmao,上地东里,70790,4566870,222,0,39.96994181237966,116.2983389283218,67252,realistic_mock
2016-08-04,88.2,1,1,24,2008,东南,海淀区,wudaokou,上地西里,63468,5598982,1437,0,39.95264179791768,116.28358774333078,75483,realistic_mock
2016-08-04,69.0,3,10,30,2012,西南,海淀区,zhongguancun,万柳书院,63043,4349566,267,0,39.922016816011,116.25375919220733,50922,realistic_mock
2016-08-05,73.8,2,27,28,2012,西南,海淀区,haidian,曙光花园,81150,5988345,301,0,39.94292650821832,116.2770405752605,89688,realistic_mock
2016-08-05,117.2,2,15,29,2020,南北,海淀区,wudaokou,郦城,90325,10588338,583,0,39.949670147287755,116.3094827531069,96489,realistic_mock
2016-08-05,112.6,3,9,22,2015,南北,海淀区,haidian,橡树湾,74721,8410055,202,0,39.96461265617824,116.28484422838784,68832,realistic_mock
2016-08-07,67.5,1,2,29,2008,东南,海淀区,xierqi,博雅西园,65225,4400641,119,0,39.972534582000065,116.28090826040767,63485,realistic_mock
2016-08-08,91.5,2,14,15,2002,东西,海淀区,shoujingmao,涧桥泊屋,69419,6351685,820,0,39.96384409414434,116.26904995725567,63792,realistic_mock
2016-08-09,92.7,2,1,29,2008,东西,海淀区,haidian,博雅西园,83519,7743789,615,0,39.96013929528286,116.28484119728618,86354,realistic_mock
2016-08-09,104.7,3,16,17,2005,北,海淀区,shangdi,华清嘉园,79586,8334790,169,0,39.94087811996931,116.27814362041327,81445,realistic_mock
2016-08-10,116.0,2,18,20,2018,东西,海淀区,shoujingmao,观山园,66903,7761127,610,0,39.97955087720972,116.26444023088543,60342,realistic_mock
2016-08-18,127.9,2,14,15,2012,东西,海淀区,shangdi,郦城,77640,9928205,433,0,39.96901746124366,116.257654588135,79030,realistic_mock
2016-08-19,81.4,2,15,16,2005,东南,海淀区,xierqi,华清嘉园,68478,5574354,322,0,39.95122696424992,116.30967491934211,65240,realistic_mock
2016-08-20,108.4,3,12,16,2020,东南,海淀区,xierqi,橡树湾,84947,9205874,520,0,39.92647662287879,116.29111788096695,76359,realistic_mock
2016-08-25,60.2,1,15,27,2008,南北,海淀区,shangdi,曙光花园,90765,5464700,103,0,39.931458133865554,116.28113972738593,89310,realistic_mock
2016-08-26,104.8,4,8,15,1998,南,海淀区,haidian,橡树湾,74017,7753849,100,0,39.97024944734015,116.2699287847593,71540,realistic_mock
2016-08-26,66.9,3,6,31,2002,北,海淀区,haidian,曙光花园,73724,4931728,230,0,39.95666140469252,116.28745152437378,75610,realistic_mock
2016-08-28,82.8,4,2,15,2005,西南,海淀区,wudaokou,观山园,71999,5964462,176,0,39.93147673927382,116.30137801162184,70224,realistic_mock
2016-08-30,102.8,2,20,21,2008,西南,海淀区,zhongguancun,万柳书院,86208,8863502,217,0,39.966999013413165,116.26610038747648,86103,realistic_mock
2016-09-03,110.8,2,18,27,2018,东西,海淀区,shoujingmao,上地西里,84645,9378905,234,0,39.955817617210734,116.26745278393466,77009,realistic_mock
2016-09-04,77.0,4,17,24,2008,西南,海淀区,shoujingmao,上地西里,73360,5650432,570,0,39.946639941244804,116.29679301514408,67280,realistic_mock
2016-09-05,86.8,2,16,24,2002,北,海淀区,xierqi,美丽园,87354,7585982,444,0,39.96207380914451,116.2573351763924,82153,realistic_mock
2016-09-07,99.4,3,16,17,2002,南北,海淀区,shangdi,橡树湾,93388,9279204,100,0,39.9246945259148,116.29728713639672,91808,realistic_mock
2016-09-07,87.9,2,27,28,2018,南,海淀区,shangdi,上地西里,66663,5860696,141,0,39.97347200438382,116.25081804143436,69582,realistic_mock
2016-09-09,109.2,3,3,22,2012,西南,海淀区,wudaokou,郦城,84287,9207732,342,0,39.9436545192701,116.26840043830128,91746,realistic_mock
2016-09-10,94.1,2,19,20,1998,南,海淀区,haidian,紫金庄园,74586,7016287,1222,0,39.97802316088556,116.27356762654856,76625,realistic_mock
2016-09-10,93.5,3,3,23,1998,南北,海淀区,zhongguancun,博雅西园,79819,7463965,117,0,39.97249862351745,116.30544466831766,80253,realistic_mock
2016-09-15,107.7,2,8,19,2020,西南,海淀区,xierqi,上地西里,82182,8847399,100,0,39.968351462320044,116.30938419586273,77474,realistic_mock
2016-09-15,102.9,2,3,18,2008,西南,海淀区,zhongguancun,橡树湾,81376,8375949,100,0,39.974298790027184,116.30715580494329,78088,realistic_mock
2016-09-16,148.1,2,16,25,2015,东西,海淀区,wudaokou,涧桥泊屋,76382,11309476,100,0,39.93485704394366,116.26636970309485,79531,realistic_mock
2016-09-26,117.6,3,16,26,2015,南,海淀区,shoujingmao,郦城,66576,7827734,282,0,39.96639941316225,116.29233875618178,70699,realistic_mock
2016-10-02,63.4,3,7,23,2020,南北,海淀区,xierqi,观山园,83204,5278684,531,0,39.93254429724426,116.28248687842965,78065,realistic_mock
2016-10-05,70.5,1,10,25,2018,西南,海淀区,shoujingmao,上地西里,84920,5989177,132,0,39.97393274243476,116.29641041092806,83365,realistic_mock
2016-10-05,80.3,3,3,12,2012,北,海淀区,wudaokou,美丽园,70197,5633562,1072,0,39.949732340771256,116.29165346935096,70663,realistic_mock
2016-10-11,101.9,1,15,16,2012,东南,海淀区,shangdi,万城华府,90572,9227502,100,0,39.923495858812466,116.29050328984401,79016,realistic_mock
2016-10-12,95.3,2,4,10,2020,东南,海淀区,shoujingmao,上地西里,81288,7750697,223,0,39.93958030585592,116.30037957934253,80199,realistic_mock
2016-10-14,69.4,1,13,14,2020,东南,海淀区,shangdi,郦城,79045,5485873,109,0,39.965482425260674,116.29560033269773,75011,realistic_mock
2016-10-16,108.7,3,21,22,2002,北,海淀区,haidian,郦城,79438,8638745,957,0,39.96562400403725,116.2905839021346,74867,realistic_mock
2016-10-16,115.4,4,10,16,1998,西南,海淀区,shoujingmao,万柳书院,88097,10170174,100,0,39.94323338847261,116.26696592742361,94852,realistic_mock
2016-10-17,106.2,1,27,28,2020,南北,海淀区,shoujingmao,华清嘉园,82154,8727425,256,0,39.94680632953038,116.2504257919497,79742,realistic_mock
2016-10-20,44.7,2,15,20,1998,南,海淀区,xierqi,观山园,83712,3746064,234,0,39.956425374723125,116.28787845318553,91912,realistic_mock
2016-10-23,103.3,3,25,26,2002,北,海淀区,wudaokou,曙光花园,83813,8660419,224,0,39.94824235683896,116.259442295001,88021,realistic_mock
2016-10-23,75.9,2,6,23,2005,南,海淀区,haidian,万城华府,71545,5432119,312,0,39.94959661080703,116.25489158937314,64697,realistic_mock
