date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source,title
2021-12-02,121.5,2,8,27,2018,东西,海淀区,shoujingmao,观山园,99959,12145042,1708,0,39.930825429324884,116.29596155397115,94875,mock,观山园 2室2厅
2021-12-03,99.2,1,17,18,2018,东西,海淀区,wudaokou,上地东里,80700,8008652,532,0,39.97990085068358,116.30598679988061,73872,mock,上地东里 1室1厅
2021-12-03,92.8,4,3,30,2002,东南,海淀区,xierqi,万柳书院,85792,7960729,127,0,39.94304964547721,116.30015612940099,91555,mock,万柳书院 4室4厅
2021-12-05,40.5,2,24,25,2012,南,海淀区,balizhuang,博雅西园,90739,3676540,678,0,39.93243854019126,116.2969432997676,86229,mock,博雅西园 2室2厅
2021-12-18,110.7,3,6,15,1998,东南,海淀区,zhongguancun,观山园,81557,9029584,345,0,39.94988778045104,116.284772182149,77170,mock,观山园 3室3厅
2021-12-25,112.0,1,16,10,2002,西南,海淀区,xierqi,世纪城,85607,9584184,362,0,39.97974406712308,116.27611573677939,86332,mock,世纪城 1室1厅
2022-01-04,135.2,2,20,21,1998,东西,海淀区,balizhuang,万柳书院,86987,11759029,387,0,39.961891905840595,116.2628949918832,87372,mock,万柳书院 2室2厅
2022-01-05,83.0,2,2,30,2008,西南,海淀区,shoujingmao,上地西里,95809,7949794,251,0,39.926402709146146,116.28897336040542,96595,mock,上地西里 2室2厅
2022-01-12,82.8,2,26,18,2015,西南,海淀区,zhongguancun,博雅西园,72094,5972784,683,0,39.94023983653075,116.29965142163724,69508,mock,博雅西园 2室2厅
2022-01-12,89.6,1,24,28,2020,南,海淀区,zizhuyuan,万城华府,93784,8402538,100,0,39.969518504145384,116.25755643846286,102096,mock,万城华府 1室1厅
2022-01-13,70.9,2,22,27,2005,南,海淀区,haidian,紫金庄园,82675,5861563,1628,0,39.9585666448088,116.29306056946761,82361,mock,紫金庄园 2室2厅
2022-01-20,44.8,2,23,21,2005,东西,海淀区,xierqi,郦城,102712,4601084,536,0,39.97357787550229,116.27687661841246,90381,mock,郦城 2室2厅
2022-01-21,104.8,4,27,8,2008,南北,海淀区,zizhuyuan,美丽园,94999,9954595,239,0,39.97554964246661,116.28959960700811,97620,mock,美丽园 4室4厅
2022-01-23,129.3,2,12,20,2015,北,海淀区,xierqi,博雅西园,101561,13136942,354,0,39.92176366674539,116.27373091019095,116292,mock,博雅西园 2室2厅
2022-01-25,72.5,2,27,27,2002,南,海淀区,xierqi,观山园,91542,6638032,667,0,39.9376350056303,116.2767795815992,96202,mock,观山园 2室2厅
2022-01-27,117.1,2,3,7,2018,东西,海淀区,balizhuang,当代城市家园,112561,13178496,420,0,39.93974034377974,116.27348725624766,116073,mock,当代城市家园 2室2厅
2022-01-29,79.7,2,22,28,2020,南,海淀区,haidian,上地西里,95978,7648479,133,0,39.937338111495265,116.27262323586011,97038,mock,上地西里 2室2厅
2022-02-04,101.6,3,27,7,2020,南北,海淀区,balizhuang,万城华府,93618,9511034,609,0,39.967037151085876,116.27719570635155,96145,mock,万城华府 3室3厅
2022-02-11,51.1,3,16,8,2005,北,海淀区,shangdi,美丽园,105563,5394385,592,0,39.96289397204548,116.28473865879324,97618,mock,美丽园 3室3厅
2022-02-14,40.0,2,19,17,2020,南,海淀区,haidian,上地东里,94662,3786496,632,0,39.957204365355715,116.28200766551858,95571,mock,上地东里 2室2厅
2022-02-20,116.8,1,15,20,2020,东西,海淀区,xierqi,曙光花园,93859,10958949,278,0,39.974595809489585,116.29303571255194,100549,mock,曙光花园 1室1厅
2022-02-26,77.8,1,25,18,2008,北,海淀区,haidian,博雅西园,83167,6472066,100,0,39.920605436401345,116.2762489155965,86395,mock,博雅西园 1室1厅
2022-03-09,110.6,2,11,19,1998,南北,海淀区,shoujingmao,万柳书院,83164,9200260,332,0,39.97199287890495,116.28430854981643,73766,mock,万柳书院 2室2厅
2022-03-18,105.7,2,27,6,2020,北,海淀区,balizhuang,美丽园,81781,8645384,242,0,39.94315156681017,116.30892464271814,78136,mock,美丽园 2室2厅
2022-03-20,62.2,2,10,14,2020,北,海淀区,shangdi,万城华府,87336,5430956,136,0,39.942161247805366,116.28982456431753,88451,mock,万城华府 2室2厅
2022-03-24,94.0,1,3,27,2020,南,海淀区,xierqi,当代城市家园,94418,8874700,385,0,39.95411313533628,116.25355062431181,100828,mock,当代城市家园 1室1厅
2022-03-30,77.1,3,20,14,2008,东南,海淀区,haidian,曙光花园,99448,7670886,732,0,39.96996082816082,116.25066189685575,103583,mock,曙光花园 3室3厅
2022-03-30,85.2,1,21,23,2005,东西,海淀区,balizhuang,博雅西园,78565,6696112,578,0,39.95742458509184,116.29573815747005,83922,mock,博雅西园 1室1厅
2022-04-06,54.2,2,25,12,2012,北,海淀区,zizhuyuan,郦城,88106,4772463,233,0,39.935195169017945,116.30455394258769,94342,mock,郦城 2室2厅
2022-04-06,66.6,1,10,14,1998,北,海淀区,shoujingmao,曙光花园,87247,5808259,100,0,39.92508596926558,116.29845755217379,83100,mock,曙光花园 1室1厅
2022-04-08,110.5,4,8,20,2018,北,海淀区,shoujingmao,华清嘉园,94479,10440818,228,0,39.94375769532486,116.29015851654971,90160,mock,华清嘉园 4室4厅
2022-04-20,96.6,2,6,24,2002,北,海淀区,shangdi,当代城市家园,119827,11572429,100,0,39.95099985559064,116.29416104210192,123594,mock,当代城市家园 2室2厅
2022-04-21,136.6,2,2,29,2018,南北,海淀区,xierqi,紫金庄园,68408,9346464,283,0,39.92143852684259,116.2687815212821,68855,mock,紫金庄园 2室2厅
2022-04-27,105.8,2,14,27,2012,北,海淀区,zizhuyuan,华清嘉园,86257,9122056,1493,0,39.97741950613223,116.25362619269643,79657,mock,华清嘉园 2室2厅
2022-05-05,100.4,3,24,18,2012,西南,海淀区,zizhuyuan,郦城,92955,9332353,640,0,39.936029915755284,116.26467242657905,91502,mock,郦城 3室3厅
2022-05-10,91.6,1,13,29,1998,东南,海淀区,haidian,上地东里,90558,8294788,167,0,39.93293658591458,116.29882261624545,91656,mock,上地东里 1室1厅
2022-05-14,101.4,2,15,28,2015,南,海淀区,balizhuang,郦城,87828,8909955,329,0,39.96625803079728,116.27962773578186,74729,mock,郦城 2室2厅
2022-05-31,93.4,4,9,10,2020,东西,海淀区,wudaokou,万城华府,66032,6168793,426,0,39.95357473126792,116.29122234903495,75968,mock,万城华府 4室4厅
2022-06-09,71.7,2,23,18,2020,西南,海淀区,xierqi,紫金庄园,89527,6417564,810,0,39.930628987366845,116.29155755713357,89372,mock,紫金庄园 2室2厅
2022-06-20,58.2,2,2,23,1998,南,海淀区,shangdi,上地东里,100515,5845612,100,0,39.974054463816024,116.29045121692978,99361,mock,上地东里 2室2厅
2022-06-27,70.2,3,13,22,1998,东南,海淀区,haidian,美丽园,87170,6121773,389,0,39.97606521301056,116.26239206423833,90302,mock,美丽园 3室3厅
2022-07-01,118.2,3,26,13,2005,北,海淀区,haidian,橡树湾,89098,10535530,662,0,39.96684396380172,116.2629002860962,97458,mock,橡树湾 3室3厅
2022-07-03,117.4,4,9,16,1998,南北,海淀区,balizhuang,曙光花园,84784,9955037,202,0,39.94587262909186,116.28415787604808,93782,mock,曙光花园 4室4厅
2022-07-05,74.3,2,7,28,2015,南北,海淀区,zhongguancun,博雅西园,92509,6871893,100,0,39.97920180776483,116.28716089493753,86889,mock,博雅西园 2室2厅
2022-07-08,116.9,3,5,18,2020,东南,海淀区,xierqi,上地西里,107107,12519032,451,0,39.96829933998085,116.26618924320769,113149,mock,上地西里 3室3厅
2022-07-08,109.6,2,26,6,2020,南,海淀区,wudaokou,当代城市家园,84008,9207380,120,0,39.94719445080973,116.25193895706659,77319,mock,当代城市家园 2室2厅
2022-07-10,92.3,1,21,30,2012,北,海淀区,wudaokou,当代城市家园,96707,8923974,662,0,39.94823227608742,116.30693864064718,88478,mock,当代城市家园 1室1厅
2022-07-10,83.3,2,9,18,2002,西南,海淀区,wudaokou,郦城,99366,8273900,478,0,39.92542977866575,116.27985175896166,92488,mock,郦城 2室2厅
2022-07-10,111.3,1,1,24,2005,西南,海淀区,zhongguancun,郦城,92559,10300089,944,0,39.97850523018246,116.26393737924579,89214,mock,郦城 1室1厅
2022-07-12,54.3,2,21,8,2020,东南,海淀区,zhongguancun,华清嘉园,85323,4632992,538,0,39.97508459313195,116.26680223977303,84870,mock,华清嘉园 2室2厅
2022-07-17,78.7,2,11,28,2020,北,海淀区,shoujingmao,郦城,110657,8703516,177,0,39.94271854300425,116.27508784097826,110721,mock,郦城 2室2厅
2022-07-19,84.3,1,8,15,1998,东南,海淀区,shangdi,上地东里,108699,9162410,100,0,39.95322940643803,116.28077876098925,112837,mock,上地东里 1室1厅
2022-07-23,65.5,2,9,14,2005,东西,海淀区,wudaokou,上地西里,86523,5669750,1361,0,39.97748828718827,116.26485789858428,90320,mock,上地西里 2室2厅
2022-07-26,72.8,2,22,20,2002,南,海淀区,haidian,美丽园,82175,5984884,100,0,39.929237794319995,116.29232138221165,81187,mock,美丽园 2室2厅
2022-08-04,82.0,2,7,23,1998,西南,海淀区,haidian,当代城市家园,92740,7605780,182,0,39.94377036149656,116.2917280324014,87783,mock,当代城市家园 2室2厅
2022-08-07,98.2,2,7,18,2018,西南,海淀区,balizhuang,郦城,102725,10083366,142,0,39.938995883624635,116.29027329338078,101241,mock,郦城 2室2厅
2022-08-14,86.8,2,11,13,2012,南北,海淀区,shoujingmao,万柳书院,84741,7354415,174,0,39.927948137241074,116.29033695915079,93763,mock,万柳书院 2室2厅
2022-08-15,67.3,3,18,9,2015,东南,海淀区,xierqi,世纪城,95596,6434221,318,0,39.951995083956746,116.28820570302265,91531,mock,世纪城 3室3厅
2022-08-16,91.6,2,12,24,2015,东西,海淀区,haidian,博雅西园,93535,8564819,782,0,39.92704855393259,116.29713999611667,89788,mock,博雅西园 2室2厅
2022-08-17,76.8,3,6,28,2008,南北,海淀区,zhongguancun,美丽园,81008,6222518,100,0,39.93364143800577,116.27050047011382,73326,mock,美丽园 3室3厅
2022-08-18,91.3,2,24,18,2020,东西,海淀区,haidian,博雅西园,116872,10666834,212,0,39.94232108514757,116.29658477764453,119608,mock,博雅西园 2室2厅
2022-08-23,140.1,3,8,27,2018,西南,海淀区,balizhuang,当代城市家园,97791,13699132,1003,0,39.956036572552776,116.30645252138028,96493,mock,当代城市家园 3室3厅
2022-08-23,96.9,3,15,22,2020,西南,海淀区,zhongguancun,观山园,104140,10087823,1679,0,39.9663207485786,116.25163004527353,96324,mock,观山园 3室3厅
2022-08-29,119.5,4,21,13,2002,西南,海淀区,zhongguancun,华清嘉园,111263,13297762,524,0,39.94939222860307,116.28784304666952,114646,mock,华清嘉园 4室4厅
2022-08-31,109.4,1,8,17,2008,西南,海淀区,xierqi,曙光花园,89872,9834287,287,0,39.94478187047886,116.25414796717119,97093,mock,曙光花园 1室1厅
2022-09-01,104.7,2,25,20,2012,北,海淀区,haidian,当代城市家园,106216,11121119,383,0,39.976168886270784,116.30756279126322,102942,mock,当代城市家园 2室2厅
2022-09-12,105.0,1,21,24,2005,东西,海淀区,shangdi,观山园,81568,8562805,296,0,39.957763918288116,116.29174492133907,81839,mock,观山园 1室1厅
2022-09-12,72.3,1,16,13,2020,南,海淀区,xierqi,涧桥泊屋,90428,6540766,105,0,39.93324815778714,116.26042515573974,93558,mock,涧桥泊屋 1室1厅
2022-09-18,107.9,2,3,12,2018,东南,海淀区,zizhuyuan,万城华府,100487,10844035,328,0,39.949184302132174,116.28029596824537,100717,mock,万城华府 2室2厅
2022-10-01,113.6,1,9,8,2020,北,海淀区,balizhuang,郦城,109349,12422120,390,0,39.927877278320295,116.26858150266631,110745,mock,郦城 1室1厅
2022-10-02,128.0,3,4,20,2015,东南,海淀区,wudaokou,曙光花园,91291,11682446,1104,0,39.95094059306463,116.27983523319546,93100,mock,曙光花园 3室3厅
2022-10-05,116.5,2,24,7,2002,东西,海淀区,balizhuang,橡树湾,85673,9982333,258,0,39.95258147503746,116.2636649841662,85143,mock,橡树湾 2室2厅
2022-10-11,96.8,2,14,14,2020,东南,海淀区,haidian,上地西里,80757,7814975,917,0,39.95742462356526,116.25804149365914,76329,mock,上地西里 2室2厅
2022-10-12,97.5,1,14,19,2002,南,海淀区,balizhuang,郦城,96725,9433221,100,0,39.95785530741375,116.27686040552463,88686,mock,郦城 1室1厅
2022-10-17,84.0,2,21,8,2015,西南,海淀区,balizhuang,博雅西园,97862,8223540,437,0,39.94633452441238,116.30719003060626,92838,mock,博雅西园 2室2厅
2022-10-18,61.7,3,24,27,2005,东西,海淀区,xierqi,世纪城,89749,5534363,235,0,39.922786019328974,116.25082399128496,96333,mock,世纪城 3室3厅
2022-10-19,116.2,2,1,17,2008,东西,海淀区,wudaokou,当代城市家园,94625,10998673,100,0,39.94198812707497,116.2946502313834,89826,mock,当代城市家园 2室2厅
2022-10-21,78.7,2,12,18,2020,南,海淀区,zhongguancun,上地西里,102042,8027130,216,0,39.924385105461575,116.26641998309529,104481,mock,上地西里 2室2厅
2022-10-24,64.7,3,13,20,2020,东南,海淀区,zhongguancun,万柳书院,103678,6706896,326,0,39.96584558001278,116.28716107835618,101169,mock,万柳书院 3室3厅
2022-10-31,87.7,3,5,26,2015,北,海淀区,wudaokou,曙光花园,98336,8623694,173,0,39.963361014468475,116.26915351786717,97097,mock,曙光花园 3室3厅
2022-11-12,91.8,2,9,8,2002,南,海淀区,xierqi,华清嘉园,82743,7593662,100,0,39.92186408781467,116.30681417396764,70085,mock,华清嘉园 2室2厅
2022-11-23,100.4,2,10,25,2015,北,海淀区,haidian,美丽园,99604,10003762,1029,0,39.979851087870365,116.25194706460744,93337,mock,美丽园 2室2厅
2022-12-01,117.4,2,16,11,2018,东西,海淀区,haidian,博雅西园,111713,13114890,330,0,39.92283947180819,116.25247366883994,117909,mock,博雅西园 2室2厅
2022-12-06,98.1,2,24,21,2008,东西,海淀区,xierqi,博雅西园,87304,8568652,490,0,39.97520228984654,116.2662410162581,92506,mock,博雅西园 2室2厅
2022-12-07,89.1,1,18,7,2018,南北,海淀区,shoujingmao,万城华府,89779,7996451,1022,0,39.924364096866725,116.26683604879427,103005,mock,万城华府 1室1厅
2022-12-11,120.2,2,7,11,1998,南,海淀区,haidian,万柳书院,88023,10580984,532,0,39.970310059426595,116.30697520605388,87775,mock,万柳书院 2室2厅
2022-12-13,107.9,1,27,30,2020,西南,海淀区,balizhuang,博雅西园,107238,11571805,901,0,39.94357704589948,116.30770574870073,105107,mock,博雅西园 1室1厅
2022-12-14,72.0,3,7,28,2002,东西,海淀区,shangdi,万城华府,83674,6027904,391,0,39.94710606072424,116.28519650779053,86296,mock,万城华府 3室3厅
2022-12-17,56.5,4,8,19,2005,西南,海淀区,zizhuyuan,紫金庄园,86400,4880593,498,0,39.95478679055417,116.26031141218503,86267,mock,紫金庄园 4室4厅
2023-01-05,124.6,1,1,19,2015,西南,海淀区,balizhuang,紫金庄园,92660,11542975,236,0,39.936417599976906,116.30982747000947,98060,mock,紫金庄园 1室1厅
2023-01-15,62.7,3,10,12,2008,东南,海淀区,shangdi,观山园,90042,5642246,100,0,39.947715512252344,116.30068750427196,94884,mock,观山园 3室3厅
2023-01-17,69.1,2,14,10,1998,东西,海淀区,wudaokou,上地西里,82004,5670239,724,0,39.95904729925082,116.28685013101914,74403,mock,上地西里 2室2厅
2023-01-19,102.6,3,10,9,2020,西南,海淀区,haidian,万城华府,89246,9152275,119,0,39.92316960118188,116.29356509108904,93090,mock,万城华府 3室3厅
2023-01-22,56.4,2,1,6,2012,东南,海淀区,zhongguancun,华清嘉园,85762,4839906,100,0,39.93976499944247,116.28221209307824,90127,mock,华清嘉园 2室2厅
2023-01-23,66.0,1,18,15,2012,西南,海淀区,shoujingmao,上地西里,100816,6652011,314,0,39.92467139117653,116.30732689148628,103747,mock,上地西里 1室1厅
2023-01-24,94.8,2,1,23,2020,南,海淀区,zizhuyuan,观山园,93905,8902806,903,0,39.92975402411981,116.30973098691543,92453,mock,观山园 2室2厅
2023-01-24,70.4,2,21,27,2015,北,海淀区,shoujingmao,万柳书院,105392,7415140,168,0,39.961632841322505,116.30305244110976,93783,mock,万柳书院 2室2厅
2023-01-24,109.6,1,23,27,2008,北,海淀区,wudaokou,曙光花园,97911,10734011,606,0,39.96532623635094,116.28640317478694,105206,mock,曙光花园 1室1厅
2023-01-26,79.8,1,5,25,2012,南北,海淀区,balizhuang,万柳书院,102988,8213954,237,0,39.96739187726214,116.28710077842273,92816,mock,万柳书院 1室1厅
2023-02-04,73.9,3,16,27,2012,南,海淀区,wudaokou,橡树湾,99396,7342148,691,0,39.97698799479752,116.2935431705033,92795,mock,橡树湾 3室3厅
2023-02-04,92.9,1,17,18,2002,东西,海淀区,haidian,曙光花园,91231,8471082,306,0,39.9673039718567,116.29908625009931,98079,mock,曙光花园 1室1厅
2023-02-07,65.2,2,25,11,2018,东西,海淀区,haidian,博雅西园,83697,5459784,143,0,39.978874182460665,116.27849319261037,79131,mock,博雅西园 2室2厅
2023-02-07,106.0,1,9,23,2018,南,海淀区,xierqi,观山园,97497,10335902,127,0,39.94048551617626,116.27692672823967,98818,mock,观山园 1室1厅
2023-02-23,55.7,3,6,17,2005,南,海淀区,balizhuang,万城华府,119813,6676906,100,0,39.97942245256128,116.29098109910966,115458,mock,万城华府 3室3厅
2023-03-04,127.0,2,7,7,2012,南北,海淀区,shoujingmao,涧桥泊屋,98963,12565729,672,0,39.94961055095964,116.2623220910814,103414,mock,涧桥泊屋 2室2厅
2023-03-04,80.0,2,17,27,2008,北,海淀区,xierqi,观山园,86440,6919246,153,0,39.94493084378373,116.3044809053625,84866,mock,观山园 2室2厅
2023-03-08,124.8,4,8,22,2008,南北,海淀区,haidian,万城华府,92467,11536344,394,0,39.975582956403805,116.25114696566578,77765,mock,万城华府 4室4厅
2023-03-15,92.2,2,13,11,2020,东南,海淀区,shangdi,当代城市家园,84763,7813131,638,0,39.92899504564093,116.26375508371396,89582,mock,当代城市家园 2室2厅
2023-03-15,89.6,1,12,27,1998,南,海淀区,wudaokou,万城华府,102303,9170781,623,0,39.92547236618292,116.27966521828216,105638,mock,万城华府 1室1厅
2023-03-18,87.7,3,8,26,2005,南北,海淀区,xierqi,上地东里,98308,8617687,427,0,39.96252593931375,116.25050182091262,96894,mock,上地东里 3室3厅
2023-03-20,104.1,2,23,25,2008,南,海淀区,zizhuyuan,世纪城,93420,9723180,100,0,39.92568610826208,116.25040729044142,88930,mock,世纪城 2室2厅
2023-03-21,95.0,2,2,24,2008,北,海淀区,balizhuang,华清嘉园,104193,9899835,627,0,39.95293031940321,116.28677400965172,106949,mock,华清嘉园 2室2厅
2023-03-27,56.7,2,15,27,2020,东南,海淀区,shoujingmao,万柳书院,109974,6234122,239,0,39.93950797570402,116.27826662129986,109034,mock,万柳书院 2室2厅
2023-03-29,78.7,3,17,22,2015,南,海淀区,wudaokou,曙光花园,102923,8097243,100,0,39.9200807762574,116.27268604618725,106341,mock,曙光花园 3室3厅
2023-04-07,92.1,1,12,15,2002,南北,海淀区,xierqi,观山园,90849,8365363,304,0,39.971640069307334,116.29169510278689,88776,mock,观山园 1室1厅
2023-04-07,143.8,2,16,30,2018,北,海淀区,zhongguancun,万城华府,85663,12320909,1201,0,39.973415827033456,116.27733940516714,78399,mock,万城华府 2室2厅
2023-04-08,67.8,2,8,22,2005,西南,海淀区,zizhuyuan,美丽园,100570,6821212,100,0,39.930057152977305,116.25220028561601,104806,mock,美丽园 2室2厅
2023-04-10,40.0,2,19,13,2012,东西,海淀区,balizhuang,万柳书院,105188,4207549,234,0,39.95612701912129,116.28548440556536,104655,mock,万柳书院 2室2厅
2023-04-19,81.8,2,4,10,2015,东西,海淀区,balizhuang,博雅西园,105048,8589629,815,0,39.95113028342757,116.28547652614469,102108,mock,博雅西园 2室2厅
2023-04-23,40.0,2,7,9,2008,西南,海淀区,zizhuyuan,郦城,90867,3634705,1293,0,39.928559261088395,116.280544909714,88514,mock,郦城 2室2厅
2023-04-28,76.2,2,27,24,2008,南北,海淀区,haidian,郦城,112058,8536343,100,0,39.94086427013356,116.30258525661627,114035,mock,郦城 2室2厅
2023-04-28,85.1,3,23,16,2002,南北,海淀区,haidian,紫金庄园,86144,7330473,100,0,39.97346840550761,116.27762132238809,81283,mock,紫金庄园 3室3厅
2023-05-03,96.2,2,1,17,2012,南,海淀区,shoujingmao,紫金庄园,96689,9302051,500,0,39.949638889227856,116.29527811751161,94562,mock,紫金庄园 2室2厅
2023-05-05,45.7,2,2,25,2002,东南,海淀区,shangdi,世纪城,93015,4254874,274,0,39.92808714709505,116.27976452871003,92728,mock,世纪城 2室2厅
2023-05-07,101.0,2,20,7,2015,西南,海淀区,xierqi,华清嘉园,84905,8576523,796,0,39.97501766678615,116.30980846276073,87909,mock,华清嘉园 2室2厅
2023-05-14,51.8,4,15,24,2015,南,海淀区,haidian,郦城,78544,4065012,458,0,39.95973392949978,116.29291933863175,76869,mock,郦城 4室4厅
2023-05-16,112.5,2,25,24,2002,东南,海淀区,shangdi,郦城,75806,8525289,800,0,39.939237194393016,116.2606998907457,73473,mock,郦城 2室2厅
2023-05-16,112.9,3,5,26,2018,东南,海淀区,shangdi,当代城市家园,99786,11267297,418,0,39.96363610822715,116.28802524523142,98903,mock,当代城市家园 3室3厅
2023-05-18,96.3,3,27,15,2018,东南,海淀区,zizhuyuan,万柳书院,92519,8910029,529,0,39.940793525588994,116.27446294623992,92128,mock,万柳书院 3室3厅
2023-05-19,59.4,2,12,8,1998,北,海淀区,zizhuyuan,观山园,84480,5014055,961,0,39.96015201577629,116.299757207959,85428,mock,观山园 2室2厅
2023-05-22,79.0,2,8,29,2020,南北,海淀区,shoujingmao,万城华府,94095,7429727,100,0,39.93672282290847,116.25953116151663,91730,mock,万城华府 2室2厅
2023-05-23,121.1,1,1,9,1998,南北,海淀区,wudaokou,上地东里,96212,11649298,291,0,39.92089767189538,116.26587277717357,109764,mock,上地东里 1室1厅
2023-05-25,86.0,1,4,24,2002,西南,海淀区,zizhuyuan,上地西里,103200,8876197,100,0,39.935423761531354,116.27790218005326,104415,mock,上地西里 1室1厅
2023-05-25,107.2,3,6,12,2020,西南,海淀区,shangdi,华清嘉园,86983,9322603,152,0,39.970999255590144,116.30077724018919,92795,mock,华清嘉园 3室3厅
2023-06-15,40.0,1,12,24,2008,南,海淀区,haidian,观山园,92547,3701895,213,0,39.937568772004234,116.27250596431911,82484,mock,观山园 1室1厅
2023-06-16,134.4,3,20,25,1998,东西,海淀区,zizhuyuan,上地西里,91604,12310414,467,0,39.96075482007946,116.26513673757461,98275,mock,上地西里 3室3厅
2023-06-18,98.3,2,25,9,2002,西南,海淀区,shangdi,当代城市家园,85887,8442439,479,0,39.943712355578604,116.30717380775987,92472,mock,当代城市家园 2室2厅
2023-06-19,58.0,1,17,23,2005,南,海淀区,zhongguancun,美丽园,109293,6344126,284,0,39.92328285049002,116.28212823447548,110028,mock,美丽园 1室1厅
2023-06-24,61.0,2,16,27,2018,东西,海淀区,xierqi,上地东里,97584,5948290,515,0,39.96142434331467,116.2704326901288,95284,mock,上地东里 2室2厅
2023-06-26,116.4,2,23,16,2005,北,海淀区,shangdi,紫金庄园,119106,13868442,1117,0,39.963338670099425,116.2614274198218,123145,mock,紫金庄园 2室2厅
2023-06-28,112.7,2,20,7,2002,北,海淀区,xierqi,紫金庄园,96248,10849522,301,0,39.94372934457102,116.26934030748485,99302,mock,紫金庄园 2室2厅
2023-07-06,49.8,1,12,23,2012,东西,海淀区,xierqi,博雅西园,110123,5485556,100,0,39.936732281155535,116.29202146979837,110666,mock,博雅西园 1室1厅
2023-07-07,59.6,2,16,7,2018,东西,海淀区,zhongguancun,观山园,101290,6033383,876,0,39.97043621736639,116.27837275933264,105261,mock,观山园 2室2厅
2023-07-11,120.5,2,9,18,1998,北,海淀区,xierqi,世纪城,86840,10466702,113,0,39.938384926961064,116.2833080272052,83648,mock,世纪城 2室2厅
2023-07-12,101.8,3,20,24,2005,南,海淀区,balizhuang,万柳书院,99692,10144021,1005,0,39.973994572601285,116.27688965240215,96125,mock,万柳书院 3室3厅
2023-07-13,66.2,1,4,6,2018,北,海淀区,shangdi,美丽园,90105,5967561,700,0,39.95346132147113,116.25327661819281,90169,mock,美丽园 1室1厅
2023-07-15,128.1,4,16,14,2015,东南,海淀区,wudaokou,观山园,104010,13318933,100,0,39.92864019343519,116.30996807365216,97836,mock,观山园 4室4厅
2023-07-16,104.5,2,16,6,2005,西南,海淀区,wudaokou,华清嘉园,116498,12173070,432,0,39.92470734897903,116.28266981754624,107898,mock,华清嘉园 2室2厅
2023-07-20,98.6,3,18,29,2018,北,海淀区,zizhuyuan,橡树湾,99297,9787045,100,0,39.979059318728844,116.2730088673545,111802,mock,橡树湾 3室3厅
2023-07-26,96.6,1,20,24,2008,东南,海淀区,xierqi,曙光花园,81057,7831390,343,0,39.967520187567814,116.26945881983254,84076,mock,曙光花园 1室1厅
2023-07-27,60.4,2,17,22,2020,东南,海淀区,shoujingmao,上地东里,94506,5708450,616,0,39.95539687296811,116.25038611268981,95414,mock,上地东里 2室2厅
2023-08-01,88.9,2,8,25,2020,南,海淀区,wudaokou,世纪城,107823,9586757,490,0,39.96374043008246,116.29627622080116,106787,mock,世纪城 2室2厅
2023-08-07,80.4,2,27,6,1998,北,海淀区,wudaokou,美丽园,90381,7269333,576,0,39.92652095236249,116.30887545464348,96955,mock,美丽园 2室2厅
2023-08-11,114.5,3,2,15,1998,东南,海淀区,xierqi,万柳书院,109737,12566580,100,0,39.926339020726935,116.2987710582922,111674,mock,万柳书院 3室3厅
2023-08-12,115.8,3,1,15,2018,南,海淀区,zhongguancun,紫金庄园,89099,10313859,144,0,39.9361268778897,116.28193474842851,87804,mock,紫金庄园 3室3厅
2023-08-13,76.2,2,23,20,2002,南北,海淀区,shoujingmao,紫金庄园,95491,7278904,716,0,39.93499753887437,116.28657171058525,101115,mock,紫金庄园 2室2厅
2023-08-17,101.1,3,16,10,2005,东西,海淀区,balizhuang,华清嘉园,123500,12486327,100,0,39.94440855748142,116.30087830159876,118405,mock,华清嘉园 3室3厅
2023-08-21,98.2,3,27,21,2015,南,海淀区,xierqi,上地东里,100801,9902003,100,0,39.94536119717945,116.29308408967205,109138,mock,上地东里 3室3厅
2023-08-24,76.6,4,26,30,2012,东西,海淀区,zizhuyuan,万柳书院,111433,8540221,1416,0,39.97665598934681,116.27845285299945,110366,mock,万柳书院 4室4厅
2023-08-28,137.2,4,10,18,2018,西南,海淀区,zhongguancun,郦城,103510,14206827,673,0,39.942927409667604,116.2579361229059,100439,mock,郦城 4室4厅
2023-08-28,99.3,3,27,20,2015,东西,海淀区,shoujingmao,郦城,96867,9616025,838,0,39.934590798815854,116.28303423807249,95504,mock,郦城 3室3厅
2023-08-29,119.8,2,20,7,2012,南,海淀区,shangdi,曙光花园,88038,10546941,751,0,39.974134184207735,116.30264133673232,90474,mock,曙光花园 2室2厅
2023-08-31,85.5,3,24,27,2015,西南,海淀区,wudaokou,美丽园,90468,7731763,211,0,39.96905740269827,116.30370339624,92625,mock,美丽园 3室3厅
2023-08-31,58.8,4,9,27,2020,北,海淀区,zhongguancun,博雅西园,82378,4846382,684,0,39.93960433343412,116.27097686392847,79412,mock,博雅西园 4室4厅
2023-09-06,63.8,3,3,12,2002,南北,海淀区,shoujingmao,涧桥泊屋,97451,6217826,105,0,39.94431952163882,116.2661496942595,101271,mock,涧桥泊屋 3室3厅
2023-09-09,92.5,3,13,22,2012,南,海淀区,xierqi,美丽园,89909,8319707,207,0,39.95185626070473,116.28570790049434,76715,mock,美丽园 3室3厅
